cid,molecular_weight,iupac_name,isomeric_smiles,molecular_formula
126842882,491.8,"(4E)-4-[(4-chlorophenyl)-hydroxymethylidene]-5-(3-fluorophenyl)-1-[4-(trifluoromethoxy)phenyl]pyrrolidine-2,3-dione",C1=CC(=CC(=C1)F)C2/C(=C(/C3=CC=C(C=C3)Cl)\O)/C(=O)C(=O)N2C4=CC=C(C=C4)OC(F)(F)F,C24H14ClF4NO4
126842879,505.8,"(4E)-4-[(4-chlorophenyl)-hydroxymethylidene]-5-(3-fluorophenyl)-1-[3-methoxy-5-(trifluoromethyl)phenyl]pyrrolidine-2,3-dione",COC1=CC(=CC(=C1)N2C(/C(=C(/C3=CC=C(C=C3)Cl)\O)/C(=O)C2=O)C4=CC(=CC=C4)F)C(F)(F)F,C25H16ClF4NO4
126842878,458.9,"(4E)-4-[(4-chlorophenyl)-hydroxymethylidene]-5-(3-fluorophenyl)-1-quinolin-6-ylpyrrolidine-2,3-dione",C1=CC(=CC(=C1)F)C2/C(=C(/C3=CC=C(C=C3)Cl)\O)/C(=O)C(=O)N2C4=CC5=C(C=C4)N=CC=C5,C26H16ClFN2O3
126842875,542.0,"(4E)-4-[(4-chlorophenyl)-hydroxymethylidene]-5-(3-fluorophenyl)-1-[4-[2-(3-methoxyphenyl)ethyl]phenyl]pyrrolidine-2,3-dione",COC1=CC=CC(=C1)CCC2=CC=C(C=C2)N3C(/C(=C(/C4=CC=C(C=C4)Cl)\O)/C(=O)C3=O)C5=CC(=CC=C5)F,C32H25ClFNO4
126842874,442.3,"(4E)-1-(4-chlorophenyl)-4-[(4-chlorophenyl)-hydroxymethylidene]-5-(3-fluorophenyl)pyrrolidine-2,3-dione",C1=CC(=CC(=C1)F)C2/C(=C(/C3=CC=C(C=C3)Cl)\O)/C(=O)C(=O)N2C4=CC=C(C=C4)Cl,C23H14Cl2FNO3
126842873,545.2,"(4E)-1-(3-bromo-4-methylphenyl)-4-[(4-bromophenyl)-hydroxymethylidene]-5-(3-fluorophenyl)pyrrolidine-2,3-dione",CC1=C(C=C(C=C1)N2C(/C(=C(/C3=CC=C(C=C3)Br)\O)/C(=O)C2=O)C4=CC(=CC=C4)F)Br,C24H16Br2FNO3
126842872,530.8,"(4E)-1-(3-bromo-4-methylphenyl)-4-[(4-chlorophenyl)-hydroxymethylidene]-5-(4-fluoro-3-methoxyphenyl)pyrrolidine-2,3-dione",CC1=C(C=C(C=C1)N2C(/C(=C(/C3=CC=C(C=C3)Cl)\O)/C(=O)C2=O)C4=CC(=C(C=C4)F)OC)Br,C25H18BrClFNO4
126842871,500.7,"(4E)-1-(3-bromo-4-methylphenyl)-4-[(4-chlorophenyl)-hydroxymethylidene]-5-(4-fluorophenyl)pyrrolidine-2,3-dione",CC1=C(C=C(C=C1)N2C(/C(=C(/C3=CC=C(C=C3)Cl)\O)/C(=O)C2=O)C4=CC=C(C=C4)F)Br,C24H16BrClFNO3
126842868,522.0,"(4E)-4-[(4-chlorophenyl)-hydroxymethylidene]-5-(3-fluorophenyl)-1-(3-hexoxy-4-methylphenyl)pyrrolidine-2,3-dione",CCCCCCOC1=C(C=CC(=C1)N2C(/C(=C(/C3=CC=C(C=C3)Cl)\O)/C(=O)C2=O)C4=CC(=CC=C4)F)C,C30H29ClFNO4
126842867,508.0,"(4E)-4-[(4-chlorophenyl)-hydroxymethylidene]-5-(3-fluorophenyl)-1-(4-hexoxyphenyl)pyrrolidine-2,3-dione",CCCCCCOC1=CC=C(C=C1)N2C(/C(=C(/C3=CC=C(C=C3)Cl)\O)/C(=O)C2=O)C4=CC(=CC=C4)F,C29H27ClFNO4
126842866,491.0,"(4E)-4-[(4-chlorophenyl)-hydroxymethylidene]-5-(3-fluorophenyl)-1-(4-piperidin-1-ylphenyl)pyrrolidine-2,3-dione",C1CCN(CC1)C2=CC=C(C=C2)N3C(/C(=C(/C4=CC=C(C=C4)Cl)\O)/C(=O)C3=O)C5=CC(=CC=C5)F,C28H24ClFN2O3
126842865,451.9,"(4E)-4-[(4-chlorophenyl)-hydroxymethylidene]-5-(3-fluorophenyl)-1-[4-(2-hydroxyethyl)phenyl]pyrrolidine-2,3-dione",C1=CC(=CC(=C1)F)C2/C(=C(/C3=CC=C(C=C3)Cl)\O)/C(=O)C(=O)N2C4=CC=C(C=C4)CCO,C25H19ClFNO4
126842864,472.3,"(4E)-1-(3-chloro-4-methoxyphenyl)-4-[(4-chlorophenyl)-hydroxymethylidene]-5-(3-fluorophenyl)pyrrolidine-2,3-dione",COC1=C(C=C(C=C1)N2C(/C(=C(/C3=CC=C(C=C3)Cl)\O)/C(=O)C2=O)C4=CC(=CC=C4)F)Cl,C24H16Cl2FNO4
126842863,513.9,"(4E)-4-[(4-chlorophenyl)-hydroxymethylidene]-5-(3-fluorophenyl)-1-(2-phenylmethoxyphenyl)pyrrolidine-2,3-dione",C1=CC=C(C=C1)COC2=CC=CC=C2N3C(/C(=C(/C4=CC=C(C=C4)Cl)\O)/C(=O)C3=O)C5=CC(=CC=C5)F,C30H21ClFNO4
126842862,463.9,"(4E)-1-(4-tert-butylphenyl)-4-[(4-chlorophenyl)-hydroxymethylidene]-5-(3-fluorophenyl)pyrrolidine-2,3-dione",CC(C)(C)C1=CC=C(C=C1)N2C(/C(=C(/C3=CC=C(C=C3)Cl)\O)/C(=O)C2=O)C4=CC(=CC=C4)F,C27H23ClFNO3
126842861,449.9,"(4E)-4-[(4-chlorophenyl)-hydroxymethylidene]-5-(3-fluorophenyl)-1-(3-propan-2-ylphenyl)pyrrolidine-2,3-dione",CC(C)C1=CC(=CC=C1)N2C(/C(=C(/C3=CC=C(C=C3)Cl)\O)/C(=O)C2=O)C4=CC(=CC=C4)F,C26H21ClFNO3
126842860,547.7,"(4E)-4-[(4-chlorophenyl)-hydroxymethylidene]-5-(3-fluorophenyl)-1-(3-iodo-4-methylphenyl)pyrrolidine-2,3-dione",CC1=C(C=C(C=C1)N2C(/C(=C(/C3=CC=C(C=C3)Cl)\O)/C(=O)C2=O)C4=CC(=CC=C4)F)I,C24H16ClFINO3
126842859,449.9,"(4E)-4-[(4-chlorophenyl)-hydroxymethylidene]-5-(3-fluorophenyl)-1-(4-propan-2-ylphenyl)pyrrolidine-2,3-dione",CC(C)C1=CC=C(C=C1)N2C(/C(=C(/C3=CC=C(C=C3)Cl)\O)/C(=O)C2=O)C4=CC(=CC=C4)F,C26H21ClFNO3
126842857,500.7,"(4E)-1-(3-bromo-4-methylphenyl)-4-[(4-chlorophenyl)-hydroxymethylidene]-5-(2-fluorophenyl)pyrrolidine-2,3-dione",CC1=C(C=C(C=C1)N2C(/C(=C(/C3=CC=C(C=C3)Cl)\O)/C(=O)C2=O)C4=CC=CC=C4F)Br,C24H16BrClFNO3
126842856,519.7,"(4E)-1-(3-bromo-4-methylphenyl)-4-[(4-chlorophenyl)-hydroxymethylidene]-5-(2,6-difluoropyridin-3-yl)pyrrolidine-2,3-dione",CC1=C(C=C(C=C1)N2C(/C(=C(/C3=CC=C(C=C3)Cl)\O)/C(=O)C2=O)C4=C(N=C(C=C4)F)F)Br,C23H14BrClF2N2O3
126842853,522.4,"(4E)-1-(3-bromo-4-methylphenyl)-4-[(4-tert-butylphenyl)-hydroxymethylidene]-5-(3-fluorophenyl)pyrrolidine-2,3-dione",CC1=C(C=C(C=C1)N2C(/C(=C(/C3=CC=C(C=C3)C(C)(C)C)\O)/C(=O)C2=O)C4=CC(=CC=C4)F)Br,C28H25BrFNO3
126842852,514.8,"(4E)-1-(3-bromo-4-methylphenyl)-4-[(4-chloro-3-methylphenyl)-hydroxymethylidene]-5-(3-fluorophenyl)pyrrolidine-2,3-dione",CC1=C(C=C(C=C1)N2C(/C(=C(/C3=CC(=C(C=C3)Cl)C)\O)/C(=O)C2=O)C4=CC(=CC=C4)F)Br,C25H18BrClFNO3
126842615,370.4,"(1R,2S,6R,7S)-4-[4-[(E)-3-pyridin-4-ylprop-2-enoyl]phenyl]-4-azatricyclo[5.2.1.02,6]dec-8-ene-3,5-dione",C1[C@@H]2C=C[C@H]1[C@@H]3[C@H]2C(=O)N(C3=O)C4=CC=C(C=C4)C(=O)/C=C/C5=CC=NC=C5,C23H18N2O3
126842614,375.4,"(1R,2S,6R,7S)-4-[4-[(E)-3-thiophen-2-ylprop-2-enoyl]phenyl]-4-azatricyclo[5.2.1.02,6]dec-8-ene-3,5-dione",C1[C@@H]2C=C[C@H]1[C@@H]3[C@H]2C(=O)N(C3=O)C4=CC=C(C=C4)C(=O)/C=C/C5=CC=CS5,C22H17NO3S
126842613,359.4,"(1R,2S,6R,7S)-4-[4-[(E)-3-(furan-2-yl)prop-2-enoyl]phenyl]-4-azatricyclo[5.2.1.02,6]dec-8-ene-3,5-dione",C1[C@@H]2C=C[C@H]1[C@@H]3[C@H]2C(=O)N(C3=O)C4=CC=C(C=C4)C(=O)/C=C/C5=CC=CO5,C22H17NO4
126842612,448.3,"(1R,2S,6R,7S)-4-[4-[(E)-3-(2-bromophenyl)prop-2-enoyl]phenyl]-4-azatricyclo[5.2.1.02,6]dec-8-ene-3,5-dione",C1[C@@H]2C=C[C@H]1[C@@H]3[C@H]2C(=O)N(C3=O)C4=CC=C(C=C4)C(=O)/C=C/C5=CC=CC=C5Br,C24H18BrNO3
126842611,448.3,"(1R,2S,6R,7S)-4-[4-[(E)-3-(3-bromophenyl)prop-2-enoyl]phenyl]-4-azatricyclo[5.2.1.02,6]dec-8-ene-3,5-dione",C1[C@@H]2C=C[C@H]1[C@@H]3[C@H]2C(=O)N(C3=O)C4=CC=C(C=C4)C(=O)/C=C/C5=CC(=CC=C5)Br,C24H18BrNO3
126842610,448.3,"(1R,2S,6R,7S)-4-[4-[(E)-3-(4-bromophenyl)prop-2-enoyl]phenyl]-4-azatricyclo[5.2.1.02,6]dec-8-ene-3,5-dione",C1[C@@H]2C=C[C@H]1[C@@H]3[C@H]2C(=O)N(C3=O)C4=CC=C(C=C4)C(=O)/C=C/C5=CC=C(C=C5)Br,C24H18BrNO3
126842609,403.9,"(1R,2S,6R,7S)-4-[4-[(E)-3-(2-chlorophenyl)prop-2-enoyl]phenyl]-4-azatricyclo[5.2.1.02,6]dec-8-ene-3,5-dione",C1[C@@H]2C=C[C@H]1[C@@H]3[C@H]2C(=O)N(C3=O)C4=CC=C(C=C4)C(=O)/C=C/C5=CC=CC=C5Cl,C24H18ClNO3
126842608,403.9,"(1R,2S,6R,7S)-4-[4-[(E)-3-(3-chlorophenyl)prop-2-enoyl]phenyl]-4-azatricyclo[5.2.1.02,6]dec-8-ene-3,5-dione",C1[C@@H]2C=C[C@H]1[C@@H]3[C@H]2C(=O)N(C3=O)C4=CC=C(C=C4)C(=O)/C=C/C5=CC(=CC=C5)Cl,C24H18ClNO3
126842607,403.9,"(1R,2S,6R,7S)-4-[4-[(E)-3-(4-chlorophenyl)prop-2-enoyl]phenyl]-4-azatricyclo[5.2.1.02,6]dec-8-ene-3,5-dione",C1[C@@H]2C=C[C@H]1[C@@H]3[C@H]2C(=O)N(C3=O)C4=CC=C(C=C4)C(=O)/C=C/C5=CC=C(C=C5)Cl,C24H18ClNO3
126842606,383.4,"(1S,2R,6S,7R)-4-[4-[(E)-3-(2-methylphenyl)prop-2-enoyl]phenyl]-4-azatricyclo[5.2.1.02,6]dec-8-ene-3,5-dione",CC1=CC=CC=C1/C=C/C(=O)C2=CC=C(C=C2)N3C(=O)[C@H]4[C@@H]5C[C@H]([C@H]4C3=O)C=C5,C25H21NO3
126842605,383.4,"(1R,2S,6R,7S)-4-[4-[(E)-3-(3-methylphenyl)prop-2-enoyl]phenyl]-4-azatricyclo[5.2.1.02,6]dec-8-ene-3,5-dione",CC1=CC(=CC=C1)/C=C/C(=O)C2=CC=C(C=C2)N3C(=O)[C@H]4[C@@H]5C[C@H]([C@H]4C3=O)C=C5,C25H21NO3
126842604,383.4,"(1R,2S,6R,7S)-4-[4-[(E)-3-(4-methylphenyl)prop-2-enoyl]phenyl]-4-azatricyclo[5.2.1.02,6]dec-8-ene-3,5-dione",CC1=CC=C(C=C1)/C=C/C(=O)C2=CC=C(C=C2)N3C(=O)[C@H]4[C@@H]5C[C@H]([C@H]4C3=O)C=C5,C25H21NO3
126842603,399.4,"(1S,2R,6S,7R)-4-[4-[(E)-3-(3-methoxyphenyl)prop-2-enoyl]phenyl]-4-azatricyclo[5.2.1.02,6]dec-8-ene-3,5-dione",COC1=CC=CC(=C1)/C=C/C(=O)C2=CC=C(C=C2)N3C(=O)[C@H]4[C@@H]5C[C@H]([C@H]4C3=O)C=C5,C25H21NO4
126842602,399.4,"(1R,2S,6R,7S)-4-[4-[(E)-3-(4-methoxyphenyl)prop-2-enoyl]phenyl]-4-azatricyclo[5.2.1.02,6]dec-8-ene-3,5-dione",COC1=CC=C(C=C1)/C=C/C(=O)C2=CC=C(C=C2)N3C(=O)[C@H]4[C@@H]5C[C@H]([C@H]4C3=O)C=C5,C25H21NO4
124167985,516.0,"4-tert-butyl-N-[7-chloro-2-(2-methoxy-1-oxidopyridin-1-ium-3-yl)-1,3-dioxoisoindol-4-yl]benzenesulfonamide",CC(C)(C)C1=CC=C(C=C1)S(=O)(=O)NC2=C3C(=C(C=C2)Cl)C(=O)N(C3=O)C4=C([N+](=CC=C4)[O-])OC,C24H22ClN3O6S
124139603,556.6,5-[3-[[2-(difluoromethoxy)phenyl]methyl]-2-[[3-(2-oxopyrrolidin-1-yl)phenoxy]methyl]benzimidazol-5-yl]-1H-pyridin-2-one,C1CC(=O)N(C1)C2=CC(=CC=C2)OCC3=NC4=C(N3CC5=CC=CC=C5OC(F)F)C=C(C=C4)C6=CNC(=O)C=C6,C31H26F2N4O4
124116321,348.4,"2,18-dihydroxy-7-methoxy-10,13-dimethyl-10-azoniapentacyclo[9.7.1.02,10.03,8.015,19]nonadeca-1(18),3(8),4,6,11,13,15(19),16-octaen-9-one",CC1=CC2=C3C(=C1)[N+]4(C(=O)C5=C(C4(C3=C(C=C2)O)O)C=CC=C5OC)C,C21H18NO4+
124116265,333.3,"2,18-dihydroxy-7-methoxy-13-methyl-10-azapentacyclo[9.7.1.02,10.03,8.015,19]nonadeca-1(18),3(8),4,6,11,13,15(19),16-octaen-9-one",CC1=CC2=C3C(=C1)N4C(=O)C5=C(C4(C3=C(C=C2)O)O)C=CC=C5OC,C20H15NO4
123776529,514.0,"4-tert-butyl-N-[7-chloro-2-(5-methoxy-4-methylpyridin-3-yl)-1,3-dioxoisoindol-4-yl]benzenesulfonamide",CC1=C(C=NC=C1N2C(=O)C3=C(C=CC(=C3C2=O)Cl)NS(=O)(=O)C4=CC=C(C=C4)C(C)(C)C)OC,C25H24ClN3O5S
123773742,541.7,"4-[(2S,3S)-2-(4,8-dimethylnona-3,7-dienyl)-3,5-dihydroxy-2-methyl-7-oxo-4,9-dihydro-3H-pyrano[2,3-e]isoindol-8-yl]benzenesulfonic acid",CC(=CCCC(=CCC[C@]1([C@H](CC2=C(C=C3C(=C2O1)CN(C3=O)C4=CC=C(C=C4)S(=O)(=O)O)O)O)C)C)C,C29H35NO7S
122659523,447.6,"1-[3-(3-methylpyridin-2-yl)phenyl]-4-[4-(1,3-thiazole-2-carbonyl)piperazin-1-yl]pyrrolidin-2-one",CC1=C(N=CC=C1)C2=CC(=CC=C2)N3CC(CC3=O)N4CCN(CC4)C(=O)C5=NC=CS5,C24H25N5O2S
122654173,441.5,4-(4-benzoylpiperazin-1-yl)-1-(4-phenoxyphenyl)pyrrolidin-2-one,C1CN(CCN1C2CC(=O)N(C2)C3=CC=C(C=C3)OC4=CC=CC=C4)C(=O)C5=CC=CC=C5,C27H27N3O3
122654166,462.6,"4-[4-(4-methyl-1,3-thiazole-2-carbonyl)piperazin-1-yl]-1-(4-phenoxyphenyl)pyrrolidin-2-one",CC1=CSC(=N1)C(=O)N2CCN(CC2)C3CC(=O)N(C3)C4=CC=C(C=C4)OC5=CC=CC=C5,C25H26N4O3S
122654104,413.5,1-(4-phenoxyphenyl)-4-(4-phenylpiperazin-1-yl)pyrrolidin-2-one,C1CN(CCN1C2CC(=O)N(C2)C3=CC=C(C=C3)OC4=CC=CC=C4)C5=CC=CC=C5,C26H27N3O2
122654087,432.5,(4S)-1-[3-fluoro-5-(2-methylpyridin-3-yl)phenyl]-4-(4-pyrimidin-2-ylpiperazin-1-yl)pyrrolidin-2-one,CC1=C(C=CC=N1)C2=CC(=CC(=C2)F)N3C[C@H](CC3=O)N4CCN(CC4)C5=NC=CC=N5,C24H25FN6O
122654048,447.6,1-(4-phenoxyphenyl)-4-[4-(thiophene-2-carbonyl)piperazin-1-yl]pyrrolidin-2-one,C1CN(CCN1C2CC(=O)N(C2)C3=CC=C(C=C3)OC4=CC=CC=C4)C(=O)C5=CC=CS5,C25H25N3O3S
122654041,415.5,1-(4-phenoxyphenyl)-4-(4-pyrimidin-2-ylpiperazin-1-yl)pyrrolidin-2-one,C1CN(CCN1C2CC(=O)N(C2)C3=CC=C(C=C3)OC4=CC=CC=C4)C5=NC=CC=N5,C24H25N5O2
122654040,465.5,"1-[4-fluoro-3-(2-methylpyridin-3-yl)phenyl]-4-[4-(1,3-thiazole-2-carbonyl)piperazin-1-yl]pyrrolidin-2-one",CC1=C(C=CC=N1)C2=C(C=CC(=C2)N3CC(CC3=O)N4CCN(CC4)C(=O)C5=NC=CS5)F,C24H24FN5O2S
122654012,448.5,"1-(3-phenoxyphenyl)-4-[4-(1,3-thiazole-2-carbonyl)piperazin-1-yl]pyrrolidin-2-one",C1CN(CCN1C2CC(=O)N(C2)C3=CC(=CC=C3)OC4=CC=CC=C4)C(=O)C5=NC=CS5,C24H24N4O3S
122653998,462.6,"4-[4-(5-methyl-1,3-thiazole-2-carbonyl)piperazin-1-yl]-1-(4-phenoxyphenyl)pyrrolidin-2-one",CC1=CN=C(S1)C(=O)N2CCN(CC2)C3CC(=O)N(C3)C4=CC=C(C=C4)OC5=CC=CC=C5,C25H26N4O3S
122653997,467.0,"1-[3-(3-chlorophenyl)phenyl]-4-[4-(1,3-thiazole-2-carbonyl)piperazin-1-yl]pyrrolidin-2-one",C1CN(CCN1C2CC(=O)N(C2)C3=CC=CC(=C3)C4=CC(=CC=C4)Cl)C(=O)C5=NC=CS5,C24H23ClN4O2S
122653979,465.5,"1-[3-fluoro-5-(2-methylpyridin-3-yl)phenyl]-4-[4-(1,3-thiazole-2-carbonyl)piperazin-1-yl]pyrrolidin-2-one",CC1=C(C=CC=N1)C2=CC(=CC(=C2)F)N3CC(CC3=O)N4CCN(CC4)C(=O)C5=NC=CS5,C24H24FN5O2S
122653972,467.0,"1-[3-(4-chlorophenyl)phenyl]-4-[4-(1,3-thiazole-2-carbonyl)piperazin-1-yl]pyrrolidin-2-one",C1CN(CCN1C2CC(=O)N(C2)C3=CC=CC(=C3)C4=CC=C(C=C4)Cl)C(=O)C5=NC=CS5,C24H23ClN4O2S
122653949,446.6,"1-[3-(2-methylphenyl)phenyl]-4-[4-(1,3-thiazole-2-carbonyl)piperazin-1-yl]pyrrolidin-2-one",CC1=CC=CC=C1C2=CC(=CC=C2)N3CC(CC3=O)N4CCN(CC4)C(=O)C5=NC=CS5,C25H26N4O2S
122653931,462.6,"1-(3-phenylmethoxyphenyl)-4-[4-(1,3-thiazole-2-carbonyl)piperazin-1-yl]pyrrolidin-2-one",C1CN(CCN1C2CC(=O)N(C2)C3=CC(=CC=C3)OCC4=CC=CC=C4)C(=O)C5=NC=CS5,C25H26N4O3S
122653897,467.0,"1-[3-(2-chlorophenyl)phenyl]-4-[4-(1,3-thiazole-2-carbonyl)piperazin-1-yl]pyrrolidin-2-one",C1CN(CCN1C2CC(=O)N(C2)C3=CC=CC(=C3)C4=CC=CC=C4Cl)C(=O)C5=NC=CS5,C24H23ClN4O2S
122553479,474.0,"6-(4-chlorophenyl)-3-cyclopropyl-5-(3,8-dimethyl-[1,2,4]triazolo[4,3-a]pyridin-6-yl)-1-(oxetan-3-yl)-6H-pyrrolo[2,3-c]pyrrol-4-one",CC1=CC(=CN2C1=NN=C2C)N3C(C4=C(C3=O)C(=CN4C5COC5)C6CC6)C7=CC=C(C=C7)Cl,C26H24ClN5O2
122553424,539.0,"6-(4-chlorophenyl)-3-cyclopropyl-5-(3,8-dimethyl-[1,2,4]triazolo[4,3-a]pyridin-6-yl)-2-(2-methoxypyridin-3-yl)-1-methyl-6H-pyrrolo[2,3-c]pyrrol-4-one",CC1=CC(=CN2C1=NN=C2C)N3C(C4=C(C3=O)C(=C(N4C)C5=C(N=CC=C5)OC)C6CC6)C7=CC=C(C=C7)Cl,C30H27ClN6O2
122513516,436.5,"(3aR,6aS)-5-[1-(2-fluorophenyl)indazol-4-yl]-2-(3-hydroxy-3-methylbutanoyl)-3,3a,6,6a-tetrahydro-1H-pyrrolo[3,4-c]pyrrol-4-one",CC(C)(CC(=O)N1C[C@H]2CN(C(=O)[C@H]2C1)C3=CC=CC4=C3C=NN4C5=CC=CC=C5F)O,C24H25FN4O3
122513481,436.5,"(3aS,6aS)-5-[1-(2-fluorophenyl)indazol-4-yl]-1-(3-hydroxy-3-methylbutanoyl)-3,3a,4,6a-tetrahydro-2H-pyrrolo[2,3-c]pyrrol-6-one",CC(C)(CC(=O)N1CC[C@@H]2[C@H]1C(=O)N(C2)C3=CC=CC4=C3C=NN4C5=CC=CC=C5F)O,C24H25FN4O3
122452761,438.5,"8-[(2R)-2-hydroxy-2-(4-methyl-1-oxo-3H-2-benzofuran-5-yl)ethyl]-2-(2-methyl-3-oxocyclopenten-1-yl)-2,8-diazaspiro[4.5]decan-1-one",CC1=C(CCC1=O)N2CCC3(C2=O)CCN(CC3)C[C@@H](C4=C(C5=C(C=C4)C(=O)OC5)C)O,C25H30N2O5
122452751,424.5,"8-[(2R)-2-hydroxy-2-(4-methyl-1-oxo-3H-2-benzofuran-5-yl)ethyl]-2-(3-oxocyclopenten-1-yl)-2,8-diazaspiro[4.5]decan-1-one",CC1=C(C=CC2=C1COC2=O)[C@H](CN3CCC4(CC3)CCN(C4=O)C5=CC(=O)CC5)O,C24H28N2O5
122217670,248.28,"4-[(2S)-2-methyl-5-oxopyrrolidin-1-yl]-2-(2-methylprop-1-enyl)-1,3-oxazin-6-one",C[C@H]1CCC(=O)N1C2=CC(=O)OC(=N2)C=C(C)C,C13H16N2O3
122217669,264.28,"4-[(2S,3S)-3-hydroxy-2-methyl-5-oxopyrrolidin-1-yl]-2-(2-methylprop-1-enyl)-1,3-oxazin-6-one",C[C@H]1[C@H](CC(=O)N1C2=CC(=O)OC(=N2)C=C(C)C)O,C13H16N2O4
122192273,385.4,"2-[2-[(E)-2-(3,4-dimethoxyphenyl)ethenyl]phenyl]isoindole-1,3-dione",COC1=C(C=C(C=C1)/C=C/C2=CC=CC=C2N3C(=O)C4=CC=CC=C4C3=O)OC,C24H19NO4
122187968,532.5,"N-[5-carbamoyl-2-[[4-(2-oxopyrrolidin-1-yl)benzoyl]amino]phenyl]-3,4,5-trimethoxybenzamide",COC1=CC(=CC(=C1OC)OC)C(=O)NC2=C(C=CC(=C2)C(=O)N)NC(=O)C3=CC=C(C=C3)N4CCCC4=O,C28H28N4O7
121483826,469.5,"(6S)-6-methyl-3-(2-oxo-4-phenylpyrrolidin-1-yl)-N-(3,4,5-trifluorophenyl)-6,7-dihydro-4H-pyrazolo[1,5-a]pyrazine-5-carboxamide",C[C@H]1CN2C(=C(C=N2)N3CC(CC3=O)C4=CC=CC=C4)CN1C(=O)NC5=CC(=C(C(=C5)F)F)F,C24H22F3N5O2
121314068,422.5,"8-[(2R)-2-hydroxy-2-(4-methyl-1-oxo-3H-2-benzofuran-5-yl)ethyl]-2-pyridazin-4-yl-2,8-diazaspiro[4.5]decan-1-one",CC1=C(C=CC2=C1COC2=O)[C@H](CN3CCC4(CC3)CCN(C4=O)C5=CN=NC=C5)O,C23H26N4O4
121314045,427.5,"8-[(2R)-2-hydroxy-2-(4-methyl-1-oxo-3H-2-benzofuran-5-yl)ethyl]-2-(1,2-thiazol-4-yl)-2,8-diazaspiro[4.5]decan-1-one",CC1=C(C=CC2=C1COC2=O)[C@H](CN3CCC4(CC3)CCN(C4=O)C5=CSN=C5)O,C22H25N3O4S
121314021,452.5,"8-[(2R)-2-hydroxy-2-(4-methyl-1-oxo-3H-2-benzofuran-5-yl)ethyl]-2-(1-methyl-6-oxopyridazin-4-yl)-2,8-diazaspiro[4.5]decan-1-one",CC1=C(C=CC2=C1COC2=O)[C@H](CN3CCC4(CC3)CCN(C4=O)C5=CC(=O)N(N=C5)C)O,C24H28N4O5
121314020,451.5,"8-[(2R)-2-hydroxy-2-(4-methyl-1-oxo-3H-2-benzofuran-5-yl)ethyl]-2-[2-(methylamino)pyrimidin-4-yl]-2,8-diazaspiro[4.5]decan-1-one",CC1=C(C=CC2=C1COC2=O)[C@H](CN3CCC4(CC3)CCN(C4=O)C5=NC(=NC=C5)NC)O,C24H29N5O4
121314009,451.5,"8-[(2R)-2-hydroxy-2-(4-methyl-1-oxo-3H-2-benzofuran-5-yl)ethyl]-2-(2-methoxypyridin-4-yl)-2,8-diazaspiro[4.5]decan-1-one",CC1=C(C=CC2=C1COC2=O)[C@H](CN3CCC4(CC3)CCN(C4=O)C5=CC(=NC=C5)OC)O,C25H29N3O5
121313995,436.5,"8-[(2R)-2-hydroxy-2-(4-methyl-1-oxo-3H-2-benzofuran-5-yl)ethyl]-2-(2-methylpyrimidin-4-yl)-2,8-diazaspiro[4.5]decan-1-one",CC1=C(C=CC2=C1COC2=O)[C@H](CN3CCC4(CC3)CCN(C4=O)C5=NC(=NC=C5)C)O,C24H28N4O4
121313972,452.5,"8-[(2R)-2-hydroxy-2-(4-methyl-1-oxo-3H-2-benzofuran-5-yl)ethyl]-2-(4-methyl-5-oxopyrazin-2-yl)-2,8-diazaspiro[4.5]decan-1-one",CC1=C(C=CC2=C1COC2=O)[C@H](CN3CCC4(CC3)CCN(C4=O)C5=CN(C(=O)C=N5)C)O,C24H28N4O5
121313959,422.5,"8-[(2R)-2-hydroxy-2-(4-methyl-1-oxo-3H-2-benzofuran-5-yl)ethyl]-2-pyrimidin-4-yl-2,8-diazaspiro[4.5]decan-1-one",CC1=C(C=CC2=C1COC2=O)[C@H](CN3CCC4(CC3)CCN(C4=O)C5=NC=NC=C5)O,C23H26N4O4
121313948,421.5,"8-[(2R)-2-hydroxy-2-(4-methyl-1-oxo-3H-2-benzofuran-5-yl)ethyl]-2-pyridin-4-yl-2,8-diazaspiro[4.5]decan-1-one",CC1=C(C=CC2=C1COC2=O)[C@H](CN3CCC4(CC3)CCN(C4=O)C5=CC=NC=C5)O,C24H27N3O4
121313943,503.6,"8-[(2R)-2-hydroxy-2-(4-methyl-1-oxo-3H-2-benzofuran-5-yl)ethyl]-2-(3-phenyl-1,2-thiazol-5-yl)-2,8-diazaspiro[4.5]decan-1-one",CC1=C(C=CC2=C1COC2=O)[C@H](CN3CCC4(CC3)CCN(C4=O)C5=CC(=NS5)C6=CC=CC=C6)O,C28H29N3O4S
121313914,462.0,"2-(4-chloro-1,2-thiazol-5-yl)-8-[(2R)-2-hydroxy-2-(4-methyl-1-oxo-3H-2-benzofuran-5-yl)ethyl]-2,8-diazaspiro[4.5]decan-1-one",CC1=C(C=CC2=C1COC2=O)[C@H](CN3CCC4(CC3)CCN(C4=O)C5=C(C=NS5)Cl)O,C22H24ClN3O4S
121313903,487.5,"8-[(2R)-2-hydroxy-2-(4-methyl-1-oxo-3H-2-benzofuran-5-yl)ethyl]-2-(3-phenyl-1,2-oxazol-5-yl)-2,8-diazaspiro[4.5]decan-1-one",CC1=C(C=CC2=C1COC2=O)[C@H](CN3CCC4(CC3)CCN(C4=O)C5=CC(=NO5)C6=CC=CC=C6)O,C28H29N3O5
